date,g,f,m,i,p,ticker
11/30/2015,0.064,0.888,0.05,0.634,31.8286,GM
12/1/2015,0.064,0.89,0.044,0.636,31.8814,GM
12/2/2015,0.064,0.89,0.04,0.638,31.4154,GM
12/3/2015,0.064,0.89,0.04,0.638,31.1868,GM
12/4/2015,0.064,0.89,0.038,0.638,31.8726,GM
12/7/2015,0.064,0.888,0.036,0.638,31.7671,GM
12/8/2015,0.064,0.888,0.036,0.638,31.1956,GM
12/9/2015,0.064,0.888,0.036,0.638,31.1692,GM
12/10/2015,0.064,0.888,0.038,0.638,31.3275,GM
12/11/2015,0.064,0.888,0.038,0.638,30.3779,GM
12/14/2015,0.064,0.89,0.028,0.642,30.2372,GM
12/15/2015,0.064,0.89,0.026,0.642,30.3691,GM
12/16/2015,0.064,0.888,0.026,0.642,31.2221,GM
12/17/2015,0.064,0.888,0.024,0.642,30.3069,GM
12/18/2015,0.066,0.886,0.018,0.644,29.9159,GM
12/21/2015,0.068,0.886,0.018,0.646,30.0581,GM
12/22/2015,0.07,0.89,0.032,0.642,30.4668,GM
12/23/2015,0.07,0.89,0.032,0.642,30.9022,GM
12/24/2015,0.068,0.89,0.038,0.64,30.7423,GM
12/25/2015,0.068,0.89,0.036,0.64,30.7423,GM
12/28/2015,0.068,0.89,0.036,0.64,30.6623,GM
12/29/2015,0.068,0.89,0.038,0.64,30.6534,GM
12/30/2015,0.068,0.89,0.038,0.64,30.5024,GM
12/31/2015,0.068,0.89,0.038,0.64,30.218,GM
1/1/2016,0.07,0.888,0.038,0.64,30.218,GM
1/4/2016,0.064,0.886,0.038,0.638,29.5961,GM
1/5/2016,0.06,0.888,0.038,0.636,28.8142,GM
1/6/2016,0.06,0.886,0.036,0.636,27.7835,GM
1/7/2016,0.06,0.886,0.036,0.636,26.6463,GM
1/8/2016,0.06,0.884,0.034,0.636,26.2375,GM
1/11/2016,0.06,0.886,0.032,0.638,26.8773,GM
1/12/2016,0.06,0.888,0.034,0.638,26.9217,GM
1/13/2016,0.06,0.888,0.034,0.638,27.0905,GM
1/14/2016,0.06,0.888,0.034,0.638,26.9217,GM
1/15/2016,0.058,0.89,0.034,0.638,26.2731,GM
1/18/2016,0.058,0.89,0.034,0.638,26.2731,GM
1/19/2016,0.06,0.89,0.034,0.638,26.122,GM
1/20/2016,0.058,0.89,0.034,0.638,26.1398,GM
1/21/2016,0.06,0.89,0.034,0.638,26.2553,GM
1/22/2016,0.06,0.888,0.034,0.638,26.0154,GM
1/25/2016,0.062,0.89,0.034,0.64,25.971,GM
1/26/2016,0.062,0.89,0.034,0.64,26.3442,GM
1/27/2016,0.062,0.89,0.05,0.634,25.9532,GM
1/28/2016,0.06,0.888,0.048,0.634,25.7844,GM
1/29/2016,0.062,0.89,0.022,0.642,26.3353,GM
2/1/2016,0.064,0.89,0.022,0.644,26.7529,GM
2/2/2016,0.064,0.89,0.022,0.644,26.3442,GM
2/3/2016,0.062,0.892,0.028,0.642,25.6956,GM
2/4/2016,0.054,0.87,0.024,0.634,25.4468,GM
2/5/2016,0.052,0.874,0.022,0.634,25.3579,GM
2/8/2016,0.052,0.876,0.022,0.636,25.4823,GM
2/9/2016,0.052,0.876,0.022,0.636,24.7626,GM
2/10/2016,0.052,0.876,0.022,0.634,24.6205,GM
2/11/2016,0.062,0.878,0.022,0.64,23.9008,GM
2/12/2016,0.064,0.878,0.022,0.64,24.6205,GM
2/15/2016,0.062,0.876,0.024,0.638,24.6205,GM
2/16/2016,0.058,0.878,0.022,0.638,25.3935,GM
2/17/2016,0.062,0.878,0.024,0.638,26.0065,GM
2/18/2016,0.062,0.878,0.024,0.638,25.7933,GM
2/19/2016,0.062,0.876,0.024,0.638,25.5712,GM
2/22/2016,0.066,0.878,0.024,0.64,26.3264,GM
2/23/2016,0.066,0.878,0.022,0.64,26.1043,GM
2/24/2016,0.068,0.878,0.024,0.64,25.6245,GM
2/25/2016,0.068,0.876,0.022,0.64,26.2109,GM
2/26/2016,0.07,0.88,0.022,0.642,26.3264,GM
2/29/2016,0.07,0.878,0.022,0.642,26.1576,GM
3/1/2016,0.07,0.878,0.05,0.634,26.664,GM
3/2/2016,0.07,0.878,0.022,0.642,26.7884,GM
3/3/2016,0.072,0.876,0.022,0.642,27.6058,GM
3/4/2016,0.066,0.876,0.02,0.64,27.8724,GM
3/7/2016,0.066,0.876,0.022,0.64,28.0679,GM
3/8/2016,0.066,0.876,0.022,0.64,27.2593,GM
3/9/2016,0.066,0.878,0.022,0.64,27.4752,GM
3/10/2016,0.066,0.876,0.028,0.638,27.7271,GM
3/11/2016,0.066,0.876,0.028,0.638,28.123,GM
3/14/2016,0.07,0.878,0.028,0.64,28.051,GM
3/15/2016,0.07,0.878,0.028,0.64,27.9341,GM
3/16/2016,0.07,0.878,0.028,0.64,28.5098,GM
3/17/2016,0.07,0.878,0.028,0.64,28.7527,GM
3/18/2016,0.068,0.876,0.028,0.638,28.7527,GM
3/21/2016,0.068,0.876,0.028,0.638,28.8607,GM
3/22/2016,0.068,0.874,0.022,0.64,28.6988,GM
3/23/2016,0.07,0.876,0.022,0.642,28.168,GM
3/24/2016,0.068,0.876,0.026,0.64,27.8531,GM
3/25/2016,0.07,0.876,0.026,0.64,27.8531,GM
3/28/2016,0.07,0.876,0.026,0.64,27.9071,GM
3/29/2016,0.068,0.876,0.028,0.638,28.06,GM
3/30/2016,0.07,0.876,0.026,0.64,27.8801,GM
3/31/2016,0.07,0.872,0.024,0.64,28.2759,GM
4/1/2016,0.068,0.872,0.026,0.638,27.4123,GM
4/4/2016,0.07,0.87,0.028,0.638,26.8995,GM
4/5/2016,0.068,0.87,0.028,0.638,26.6296,GM
4/6/2016,0.014,0.814,0.026,0.6,26.9354,GM
4/7/2016,0.014,0.812,0.026,0.6,26.4676,GM
4/8/2016,0.014,0.812,0.026,0.6,26.4227,GM
4/11/2016,0.014,0.814,0.024,0.6,26.5666,GM
4/12/2016,0.014,0.814,0.024,0.6,26.7285,GM
4/13/2016,0.014,0.814,0.032,0.598,27.6912,GM
4/14/2016,0.014,0.814,0.03,0.598,27.6372,GM
4/15/2016,0.014,0.814,0.032,0.598,27.4932,GM
4/18/2016,0.014,0.814,0.032,0.598,28.168,GM
4/19/2016,0.014,0.814,0.032,0.598,28.7617,GM
4/20/2016,0.014,0.814,0.036,0.598,28.9597,GM
4/21/2016,0.014,0.814,0.036,0.598,29.3825,GM
4/22/2016,0.014,0.814,0.036,0.598,28.9507,GM
4/25/2016,0.014,0.816,0.036,0.598,28.7437,GM
4/26/2016,0.014,0.818,0.036,0.598,28.9597,GM
4/27/2016,0.014,0.818,0.036,0.598,28.9327,GM
4/28/2016,0.014,0.818,0.036,0.598,29.1846,GM
4/29/2016,0.014,0.818,0.036,0.598,28.6088,GM
5/2/2016,0.014,0.818,0.036,0.598,28.5638,GM
5/3/2016,0.012,0.822,0.036,0.6,28.114,GM
5/4/2016,0.012,0.822,0.036,0.6,27.5202,GM
5/5/2016,0.012,0.82,0.036,0.6,27.4752,GM
5/6/2016,0.012,0.822,0.036,0.6,27.8531,GM
5/9/2016,0.012,0.82,0.036,0.598,27.6912,GM
5/10/2016,0.012,0.82,0.036,0.598,28.204,GM
5/11/2016,0.012,0.82,0.036,0.598,27.961,GM
5/12/2016,0.01,0.82,0.038,0.598,28.051,GM
5/13/2016,0.01,0.82,0.032,0.6,27.4572,GM
5/16/2016,0.01,0.82,0.03,0.6,27.5922,GM
5/17/2016,0.01,0.818,0.03,0.6,27.5562,GM
5/18/2016,0.01,0.818,0.032,0.6,27.6642,GM
5/19/2016,0.01,0.818,0.034,0.598,27.2773,GM
5/20/2016,0.01,0.818,0.03,0.6,27.5022,GM
5/23/2016,0.01,0.818,0.03,0.6,27.5202,GM
5/24/2016,0.01,0.814,0.024,0.6,27.9341,GM
5/25/2016,0.01,0.814,0.024,0.6,28.4738,GM
5/26/2016,0.01,0.814,0.024,0.6,28.15,GM
5/27/2016,0.01,0.814,0.026,0.6,28.2399,GM
5/30/2016,0.01,0.814,0.026,0.6,28.2399,GM
5/31/2016,0.01,0.814,0.026,0.6,28.141,GM
6/1/2016,0.01,0.812,0.026,0.6,27.1873,GM
6/2/2016,0.01,0.808,0.022,0.6,27.2233,GM
6/3/2016,0.01,0.81,0.022,0.6,26.6296,GM
6/6/2016,0.01,0.81,0.022,0.6,26.9804,GM
6/7/2016,0.01,0.808,0.016,0.6,27.2007,GM
6/8/2016,0.01,0.806,0.016,0.6,26.9456,GM
6/9/2016,0.01,0.808,0.01,0.602,26.7542,GM
6/10/2016,0.01,0.81,0.01,0.602,26.4809,GM
6/13/2016,0.01,0.808,0.01,0.602,26.4991,GM
6/14/2016,0.01,0.808,0.01,0.602,26.2713,GM
6/15/2016,0.01,0.806,0.01,0.602,26.2986,GM
6/16/2016,0.01,0.81,0.014,0.602,26.4444,GM
6/17/2016,0.01,0.81,0.01,0.602,26.6358,GM
6/20/2016,0.01,0.808,0.008,0.602,27.0185,GM
6/21/2016,0.01,0.81,0.014,0.602,26.8909,GM
6/22/2016,0.01,0.81,0.014,0.602,26.7178,GM
6/23/2016,0.01,0.81,0.014,0.602,27.1734,GM
6/24/2016,0.01,0.808,0.034,0.594,25.8339,GM
6/27/2016,0.01,0.81,0.014,0.602,25.0684,GM
6/28/2016,0.01,0.81,0.014,0.602,25.278,GM
6/29/2016,0.01,0.806,0.014,0.6,25.6699,GM
6/30/2016,0.01,0.806,0.014,0.6,25.7883,GM
7/1/2016,0.01,0.806,0.014,0.6,26.3259,GM
7/4/2016,0.01,0.806,0.014,0.6,26.3259,GM
7/5/2016,0.01,0.806,0.014,0.6,25.6699,GM
7/6/2016,0.008,0.808,0.014,0.6,25.8794,GM
7/7/2016,0.01,0.798,0.014,0.598,26.1893,GM
7/8/2016,0.01,0.798,0.014,0.598,27.0276,GM
7/11/2016,0.01,0.798,0.014,0.598,27.4559,GM
7/12/2016,0.01,0.798,0.014,0.598,27.8842,GM
7/13/2016,0.01,0.796,0.014,0.598,27.9115,GM
7/14/2016,0.01,0.796,0.034,0.59,28.03,GM
7/15/2016,0.01,0.796,0.034,0.59,28.0391,GM
7/18/2016,0.01,0.798,0.034,0.59,28.1302,GM
7/19/2016,0.01,0.798,0.02,0.596,28.4765,GM
7/20/2016,0.01,0.798,0.02,0.596,28.6952,GM
7/21/2016,0.01,0.798,0.02,0.596,29.1873,GM
7/22/2016,0.01,0.794,0.02,0.596,29.3057,GM
7/25/2016,0.01,0.794,0.02,0.594,29.2146,GM
7/26/2016,0.01,0.812,0.02,0.6,29.2966,GM
7/27/2016,0.01,0.812,0.02,0.6,29.1782,GM
7/28/2016,0.01,0.812,0.02,0.6,28.2396,GM
7/29/2016,0.01,0.812,0.02,0.602,28.7408,GM
8/1/2016,0.01,0.808,0.02,0.6,28.5221,GM
8/2/2016,0.012,0.812,0.02,0.602,27.2736,GM
8/3/2016,0.014,0.812,0.02,0.602,27.5561,GM
8/4/2016,0.014,0.812,0.02,0.602,27.6473,GM
8/5/2016,0.016,0.81,0.02,0.602,28.0664,GM
8/8/2016,0.016,0.806,0.02,0.6,28.1393,GM
8/9/2016,0.016,0.808,0.02,0.602,28.3125,GM
8/10/2016,0.016,0.806,0.022,0.6,28.4765,GM
8/11/2016,0.016,0.806,0.018,0.6,28.9321,GM
8/12/2016,0.014,0.806,0.018,0.6,28.7681,GM
8/15/2016,0.014,0.806,0.02,0.6,29.0324,GM
8/16/2016,0.014,0.804,0.02,0.598,28.8957,GM
8/17/2016,0.014,0.804,0.02,0.598,29.0232,GM
8/18/2016,0.014,0.804,0.022,0.598,28.7499,GM
8/19/2016,0.014,0.806,0.02,0.6,29.005,GM
8/22/2016,0.014,0.806,0.02,0.6,29.0415,GM
8/23/2016,0.014,0.806,0.026,0.598,29.0688,GM
8/24/2016,0.014,0.806,0.026,0.598,28.9595,GM
8/25/2016,0.014,0.806,0.026,0.598,28.7408,GM
8/26/2016,0.014,0.806,0.026,0.598,28.7316,GM
8/29/2016,0.014,0.806,0.026,0.598,28.9868,GM
8/30/2016,0.014,0.806,0.026,0.598,28.8592,GM
8/31/2016,0.014,0.806,0.026,0.598,29.087,GM
9/1/2016,0.012,0.808,0.026,0.598,28.9777,GM
9/2/2016,0.012,0.808,0.026,0.598,29.3057,GM
9/5/2016,0.012,0.808,0.03,0.596,29.3057,GM
9/6/2016,0.012,0.808,0.026,0.598,28.923,GM
9/7/2016,0.012,0.81,0.024,0.6,29.4118,GM
9/8/2016,0.012,0.812,0.024,0.6,29.2458,GM
9/9/2016,0.012,0.812,0.026,0.6,28.1114,GM
9/12/2016,0.014,0.812,0.026,0.6,28.757,GM
9/13/2016,0.014,0.812,0.024,0.6,28.5356,GM
9/14/2016,0.014,0.812,0.024,0.6,28.3235,GM
9/15/2016,0.014,0.812,0.024,0.6,28.7016,GM
9/16/2016,0.014,0.81,0.024,0.6,28.5633,GM
9/19/2016,0.014,0.81,0.024,0.6,29.255,GM
9/20/2016,0.014,0.81,0.026,0.6,29.1905,GM
9/21/2016,0.014,0.808,0.026,0.598,29.6147,GM
9/22/2016,0.014,0.806,0.026,0.598,29.873,GM
9/23/2016,0.014,0.806,0.022,0.6,29.6239,GM
9/26/2016,0.014,0.806,0.014,0.602,29.3288,GM
9/27/2016,0.014,0.808,0.014,0.602,29.1443,GM
9/28/2016,0.014,0.806,0.014,0.602,29.421,GM
9/29/2016,0.014,0.806,0.014,0.602,29.0337,GM
9/30/2016,0.014,0.806,0.014,0.602,29.3011,GM
10/3/2016,0.012,0.806,0.016,0.6,29.5502,GM
10/4/2016,0.012,0.808,0.016,0.6,29.6701,GM
10/5/2016,0.012,0.808,0.018,0.6,30.1404,GM
10/6/2016,0.012,0.808,0.02,0.6,30.0021,GM
10/7/2016,0.016,0.79,0.026,0.594,29.8268,GM
10/10/2016,0.016,0.788,0.026,0.592,29.6516,GM
10/11/2016,0.014,0.788,0.028,0.592,29.4118,GM
10/12/2016,0.014,0.788,0.028,0.592,29.2181,GM
10/13/2016,0.014,0.788,0.026,0.592,29.0613,GM
10/14/2016,0.014,0.79,0.028,0.592,29.3934,GM
10/17/2016,0.014,0.79,0.03,0.592,29.1075,GM
10/18/2016,0.016,0.788,0.026,0.592,28.9599,GM
10/19/2016,0.016,0.788,0.024,0.594,29.3749,GM
10/20/2016,0.016,0.792,0.026,0.594,29.2827,GM
10/21/2016,0.016,0.792,0.026,0.594,29.5502,GM
10/24/2016,0.016,0.792,0.028,0.594,30.4171,GM
10/25/2016,0.016,0.794,0.03,0.594,29.1443,GM
10/26/2016,0.016,0.794,0.026,0.594,29.1259,GM
10/27/2016,0.016,0.792,0.024,0.596,28.8953,GM
10/28/2016,0.016,0.792,0.024,0.596,28.8861,GM
10/31/2016,0.016,0.792,0.022,0.596,29.1443,GM
11/1/2016,0.016,0.792,0.02,0.596,29.0337,GM
11/2/2016,0.016,0.792,0.02,0.596,29.006,GM
11/3/2016,0.018,0.792,0.026,0.594,28.6555,GM
11/4/2016,0.018,0.794,0.024,0.596,28.7385,GM
11/7/2016,0.018,0.792,0.024,0.596,29.5317,GM
11/8/2016,0.018,0.798,0.024,0.598,29.2642,GM
11/9/2016,0.018,0.798,0.026,0.596,28.5541,GM
11/10/2016,0.018,0.798,0.022,0.598,30.1865,GM
11/11/2016,0.018,0.798,0.026,0.596,31.3763,GM
11/14/2016,0.02,0.8,0.028,0.598,30.6938,GM
11/15/2016,0.02,0.802,0.028,0.598,30.8321,GM
11/16/2016,0.02,0.802,0.028,0.598,30.6477,GM
11/17/2016,0.02,0.804,0.026,0.6,30.8229,GM
11/18/2016,0.02,0.804,0.028,0.6,30.4356,GM
11/21/2016,0.022,0.802,0.028,0.6,30.4448,GM
11/22/2016,0.022,0.806,0.026,0.6,31.1826,GM
11/23/2016,0.022,0.804,0.03,0.6,31.2287,GM
11/24/2016,0.02,0.804,0.028,0.6,31.2287,GM
11/25/2016,0.02,0.804,0.028,0.6,31.5884,GM
11/28/2016,0.02,0.804,0.03,0.598,31.404,GM
11/29/2016,0.02,0.804,0.032,0.598,31.8835,GM
11/30/2016,0.02,0.804,0.032,0.598,31.8467,GM
12/1/2016,0.02,0.804,0.028,0.6,33.599,GM
12/2/2016,0.02,0.804,0.032,0.598,32.6583,GM
12/5/2016,0.02,0.804,0.028,0.598,32.5743,GM
12/6/2016,0.022,0.804,0.028,0.598,32.6955,GM
12/7/2016,0.022,0.804,0.028,0.6,33.8423,GM
12/8/2016,0.022,0.804,0.032,0.598,33.9541,GM
12/9/2016,0.022,0.802,0.03,0.598,35.1102,GM
12/12/2016,0.024,0.794,0.04,0.594,34.5881,GM
12/13/2016,0.024,0.794,0.038,0.594,34.8305,GM
12/14/2016,0.024,0.794,0.038,0.594,33.516,GM
12/15/2016,0.024,0.794,0.032,0.596,33.7863,GM
12/16/2016,0.024,0.794,0.03,0.596,33.9075,GM
12/19/2016,0.024,0.794,0.03,0.596,33.9355,GM
12/20/2016,0.024,0.792,0.028,0.596,34.1313,GM
12/21/2016,0.024,0.794,0.028,0.596,33.9541,GM
12/22/2016,0.026,0.794,0.028,0.598,33.2736,GM
12/23/2016,0.026,0.794,0.028,0.598,33.2736,GM
12/26/2016,0.026,0.794,0.026,0.598,33.2736,GM
12/27/2016,0.026,0.794,0.024,0.598,33.1337,GM
12/28/2016,0.026,0.794,0.024,0.598,32.7701,GM
12/29/2016,0.026,0.794,0.024,0.6,32.7608,GM
12/30/2016,0.026,0.794,0.024,0.598,32.4811,GM
1/2/2017,0.026,0.794,0.022,0.6,32.4811,GM
1/3/2017,0.026,0.794,0.022,0.6,32.7701,GM
1/4/2017,0.026,0.794,0.024,0.598,34.5788,GM
1/5/2017,0.024,0.792,0.026,0.596,33.9262,GM
1/6/2017,0.024,0.792,0.024,0.598,33.5533,GM
1/9/2017,0.024,0.792,0.026,0.596,33.5719,GM
1/10/2017,0.024,0.792,0.028,0.596,34.8212,GM
1/11/2017,0.024,0.794,0.028,0.596,35.3806,GM
1/12/2017,0.024,0.794,0.03,0.596,34.9703,GM
1/13/2017,0.024,0.794,0.028,0.596,34.8119,GM
1/16/2017,0.024,0.794,0.028,0.596,34.8119,GM
1/17/2017,0.024,0.792,0.028,0.596,34.7839,GM
1/18/2017,0.024,0.796,0.028,0.598,34.9331,GM
1/19/2017,0.024,0.796,0.028,0.598,34.7746,GM
1/20/2017,0.024,0.796,0.028,0.598,34.5042,GM
1/23/2017,0.024,0.796,0.026,0.598,34.1686,GM
1/24/2017,0.024,0.796,0.028,0.598,34.4949,GM
1/25/2017,0.022,0.842,0.01,0.618,35.6882,GM
1/26/2017,0.02,0.84,0.01,0.616,34.9797,GM
1/27/2017,0.02,0.842,0.01,0.618,34.5042,GM
1/30/2017,0.02,0.84,0.01,0.618,33.8702,GM
1/31/2017,0.02,0.838,0.02,0.612,34.1313,GM
2/1/2017,0.02,0.84,0.008,0.616,33.6931,GM
2/2/2017,0.02,0.84,0.008,0.618,33.3109,GM
2/3/2017,0.02,0.84,0.012,0.616,33.8702,GM
2/6/2017,0.024,0.838,0.012,0.616,34.3364,GM
2/7/2017,0.026,0.838,0.028,0.612,32.7235,GM
2/8/2017,0.02,0.83,0.016,0.612,32.7608,GM
2/9/2017,0.02,0.83,0.016,0.612,32.7049,GM
2/10/2017,0.018,0.83,0.014,0.612,32.7888,GM
2/13/2017,0.018,0.836,0.006,0.616,33.1151,GM
2/14/2017,0.018,0.834,0.006,0.616,34.7186,GM
2/15/2017,0.018,0.836,0.006,0.616,34.5695,GM
2/16/2017,0.018,0.836,0.008,0.616,34.5228,GM
2/17/2017,0.018,0.836,0.008,0.616,34.7,GM
2/20/2017,0.02,0.838,0.008,0.616,34.7,GM
2/21/2017,0.02,0.836,0.008,0.616,35.25,GM
2/22/2017,0.02,0.836,0.008,0.616,35.278,GM
2/23/2017,0.02,0.836,0.008,0.616,34.7279,GM
2/24/2017,0.02,0.836,0.008,0.616,34.4016,GM
2/27/2017,0.02,0.836,0.008,0.616,34.7466,GM
2/28/2017,0.02,0.836,0.008,0.616,34.3457,GM
3/1/2017,0.02,0.836,0.008,0.616,34.8958,GM
3/2/2017,0.02,0.836,0.008,0.616,35.2034,GM
3/3/2017,0.02,0.832,0.008,0.616,35.6416,GM
3/6/2017,0.02,0.832,0.008,0.616,35.3433,GM
3/7/2017,0.02,0.832,0.01,0.614,34.9797,GM
3/8/2017,0.02,0.832,0.01,0.614,35.1021,GM
3/9/2017,0.02,0.832,0.01,0.614,34.6877,GM
3/10/2017,0.02,0.832,0.01,0.614,34.6877,GM
3/13/2017,0.02,0.832,0.01,0.614,34.7254,GM
3/14/2017,0.018,0.832,0.01,0.614,34.8101,GM
3/15/2017,0.018,0.834,0.01,0.614,34.9326,GM
3/16/2017,0.018,0.836,0.01,0.614,34.9232,GM
3/17/2017,0.018,0.836,0.01,0.614,34.2168,GM
3/20/2017,0.018,0.836,0.01,0.614,33.6328,GM
3/21/2017,0.018,0.834,0.01,0.614,32.5403,GM
3/22/2017,0.018,0.834,0.008,0.616,32.3896,GM
3/23/2017,0.018,0.834,0.008,0.614,32.2672,GM
3/24/2017,0.018,0.834,0.008,0.616,32.5497,GM
3/27/2017,0.018,0.834,0.01,0.614,32.691,GM
3/28/2017,0.018,0.834,0.008,0.614,33.4916,GM
3/29/2017,0.018,0.834,0.008,0.614,33.4727,GM
3/30/2017,0.018,0.834,0.008,0.614,33.3503,GM
3/31/2017,0.018,0.834,0.008,0.614,33.3032,GM
4/3/2017,0.018,0.834,0.008,0.614,32.1824,GM
4/4/2017,0.018,0.832,0.008,0.614,32.2766,GM
4/5/2017,0.018,0.832,0.008,0.614,32.0223,GM
4/6/2017,0.02,0.66,0.014,0.556,32.173,GM
4/7/2017,0.018,0.658,0.014,0.554,31.7492,GM
4/10/2017,0.02,0.656,0.012,0.554,31.9941,GM
4/11/2017,0.02,0.658,0.012,0.554,31.947,GM
4/12/2017,0.02,0.656,0.012,0.554,31.9658,GM
4/13/2017,0.02,0.656,0.014,0.554,31.4478,GM
4/14/2017,0.02,0.656,0.012,0.554,31.4478,GM
4/17/2017,0.02,0.656,0.012,0.554,31.9281,GM
4/18/2017,0.02,0.654,0.012,0.554,31.7303,GM
4/19/2017,0.02,0.66,0.012,0.556,31.8245,GM
4/20/2017,0.02,0.66,0.012,0.556,32.1165,GM
4/21/2017,0.02,0.664,0.012,0.558,31.7869,GM
4/24/2017,0.02,0.664,0.01,0.558,31.9376,GM
4/25/2017,0.02,0.664,0.014,0.558,32.0129,GM
4/26/2017,0.02,0.662,0.014,0.556,32.3802,GM
4/27/2017,0.02,0.662,0.014,0.556,32.5309,GM
4/28/2017,0.02,0.666,0.012,0.558,32.6251,GM
5/1/2017,0.02,0.668,0.012,0.558,32.2107,GM
5/2/2017,0.024,0.666,0.026,0.554,31.2688,GM
5/3/2017,0.024,0.668,0.022,0.556,31.5326,GM
5/4/2017,0.024,0.67,0.024,0.556,31.2218,GM
5/5/2017,0.024,0.672,0.026,0.556,31.8057,GM
5/8/2017,0.024,0.668,0.026,0.556,31.9941,GM
5/9/2017,0.022,0.67,0.026,0.556,32.2672,GM
5/10/2017,0.022,0.67,0.026,0.556,32.2389,GM
5/11/2017,0.024,0.672,0.026,0.556,32.1259,GM
5/12/2017,0.024,0.674,0.026,0.558,31.6644,GM
5/15/2017,0.024,0.674,0.024,0.558,31.8528,GM
5/16/2017,0.024,0.674,0.026,0.558,31.4761,GM
5/17/2017,0.024,0.668,0.022,0.556,30.5342,GM
5/18/2017,0.024,0.67,0.022,0.558,30.5813,GM
5/19/2017,0.026,0.674,0.028,0.556,30.8168,GM
5/22/2017,0.026,0.674,0.026,0.558,31.0051,GM
5/23/2017,0.026,0.674,0.028,0.558,31.2877,GM
5/24/2017,0.022,0.666,0.028,0.552,31.2688,GM
5/25/2017,0.022,0.66,0.034,0.55,30.7037,GM
5/26/2017,0.022,0.658,0.032,0.55,31.1464,GM
5/29/2017,0.022,0.658,0.034,0.548,31.1464,GM
5/30/2017,0.022,0.658,0.034,0.548,31.5797,GM
5/31/2017,0.022,0.658,0.036,0.548,31.9564,GM
6/1/2017,0.022,0.658,0.038,0.548,32.4273,GM
6/2/2017,0.02,0.66,0.04,0.546,32.4461,GM
6/5/2017,0.02,0.658,0.044,0.544,32.4556,GM
6/6/2017,0.02,0.658,0.042,0.546,32.4273,GM
6/7/2017,0.02,0.656,0.044,0.544,32.7035,GM
6/8/2017,0.02,0.656,0.044,0.544,32.4844,GM
6/9/2017,0.02,0.658,0.046,0.544,32.7035,GM
6/12/2017,0.02,0.66,0.046,0.546,33.0273,GM
6/13/2017,0.02,0.658,0.046,0.544,32.8654,GM
6/14/2017,0.02,0.658,0.042,0.546,32.9606,GM
6/15/2017,0.02,0.658,0.044,0.546,32.9511,GM
6/16/2017,0.02,0.66,0.044,0.546,32.6559,GM
6/19/2017,0.02,0.658,0.042,0.546,32.713,GM
6/20/2017,0.022,0.664,0.046,0.546,32.7606,GM
6/21/2017,0.022,0.662,0.048,0.544,32.5035,GM
6/22/2017,0.022,0.662,0.048,0.546,32.5606,GM
6/23/2017,0.022,0.664,0.048,0.546,32.5702,GM
6/26/2017,0.022,0.664,0.046,0.546,32.8749,GM
6/27/2017,0.022,0.668,0.044,0.548,32.5797,GM
6/28/2017,0.02,0.668,0.04,0.55,32.932,GM
6/29/2017,0.02,0.666,0.044,0.548,33.1987,GM
6/30/2017,0.02,0.666,0.042,0.548,33.2654,GM
11/27/2014,0.43,0.566,0.87,0.374,5.6,RAD
11/28/2014,0.43,0.566,0.87,0.374,5.48,RAD
12/1/2014,0.43,0.566,0.868,0.376,5.39,RAD
12/2/2014,0.43,0.564,0.868,0.376,5.44,RAD
12/3/2014,0.426,0.566,0.866,0.376,5.46,RAD
12/4/2014,0.426,0.566,0.864,0.376,5.58,RAD
12/5/2014,0.426,0.568,0.868,0.376,5.69,RAD
12/8/2014,0.426,0.568,0.87,0.374,5.61,RAD
12/9/2014,0.424,0.566,0.87,0.374,5.69,RAD
12/10/2014,0.424,0.564,0.87,0.372,5.61,RAD
12/11/2014,0.424,0.564,0.872,0.372,5.63,RAD
12/12/2014,0.424,0.564,0.87,0.372,5.69,RAD
12/15/2014,0.424,0.564,0.872,0.372,5.66,RAD
12/16/2014,0.424,0.566,0.872,0.372,5.81,RAD
12/17/2014,0.428,0.564,0.876,0.372,6.06,RAD
12/18/2014,0.424,0.558,0.872,0.37,6.78,RAD
12/19/2014,0.424,0.556,0.884,0.364,6.77,RAD
12/22/2014,0.348,0.59,0.846,0.364,7.15,RAD
12/23/2014,0.346,0.592,0.86,0.36,7.35,RAD
12/24/2014,0.346,0.592,0.864,0.358,7.26,RAD
12/25/2014,0.346,0.592,0.86,0.36,7.26,RAD
12/26/2014,0.346,0.592,0.86,0.36,7.41,RAD
12/29/2014,0.346,0.592,0.862,0.358,7.55,RAD
12/30/2014,0.344,0.592,0.866,0.356,7.56,RAD
12/31/2014,0.344,0.592,0.864,0.358,7.52,RAD
1/1/2015,0.344,0.592,0.864,0.356,7.52,RAD
1/2/2015,0.344,0.592,0.864,0.356,7.63,RAD
1/5/2015,0.35,0.588,0.87,0.356,7.52,RAD
1/6/2015,0.35,0.588,0.868,0.358,7.71,RAD
1/7/2015,0.35,0.59,0.876,0.356,7.76,RAD
1/8/2015,0.352,0.59,0.874,0.356,7.85,RAD
1/9/2015,0.354,0.59,0.874,0.356,7.83,RAD
1/12/2015,0.35,0.6,0.874,0.358,7.79,RAD
1/13/2015,0.35,0.6,0.872,0.36,7.57,RAD
1/14/2015,0.348,0.604,0.868,0.362,7.55,RAD
1/15/2015,0.35,0.602,0.866,0.362,7.34,RAD
1/16/2015,0.352,0.6,0.868,0.362,7.4,RAD
